Label,Tweet
0,At least 4 arrests have been made. This arrestee was shot with impact munitions several times while on the ground. #Portlandprotest #pdxprotest #BlackLivesMatter https://t.co/miiti1JQP4
1,"#Katyayan #Tanzania #TanzaniaUnforgettable #Tanzanite #tanzaniaisready #BlackLivesMatter #ICantBreath #blacklifematters #luckyman #luck 
@MSpadine #Africa 
Nigeria News: Father Of 30 And Husband Of 4 Wives Discover Huge Gemstones Worth $3.35 million.
https://t.co/GFVkuYQE8A"
0,"..hands of an unelected, unaccountable representative of the  Queen.

Please share, as these are just a few of  the thousand of Jamaicans citizen be held at the pleasure of our colonizers. Why is there a position for colonizers as head of state in Jamaica?  #BlackLivesMatter"
0,@DailyMail @MailOnline Sticks and stones.  Boy has this movement given licence to shocking behaviour #BlackLivesMatter
1,"""As a Desi myself I welcome the opportunity to dismantle systemic racism. But that has to start at home. For Desis, this is a time for us to take a step back and challenge our own racial biases – because we all have them, myself included"" https://t.co/WAgp2oAdAQ #BlackLivesMatter"
0,"So the police will shut beaches if social distancing is ignored. Maybe, if you’re going to the beach today, just tell the police you are taking part in a #BlackLivesMatter #BLMprotest vigil and they’ll take no action against you."
1,"🧵(6/26/20) #pdxprotest #pdxprotests #blacklivesmatter #portlandprotest 

PPD threatening reporters again.
https://t.co/CkyYgDi16N"
0,There's nothing like the hatred the 'privileged whites' have against other whites. Disheartening. Blacks should be commended for having loyalty to their own. #BlackLivesMatter #Whitelifematters @anncoulter @realDonaldTrump https://t.co/YhMRtaXAGR
1,"#Katyayan #Tanzania #TanzaniaUnforgettable #Tanzanite #tanzaniaisready #BlackLivesMatter #ICantBreath #blacklifematters #luckyman #luck 
@MSpadine #Africa 
52-year-old dad of 30 kids becomes overnight millionaire after selling two huge Tanzanite stones https://t.co/wAk4cvQcpe"
0,"@SenBobCasey  @SenToomey  change the current bill being debated to: No constriction that leads to death . ie, knees on chest. #elijahMcClain #BlackLivesMatter"
0,https://t.co/0wGfJwRxeC 🔊 South City Midnight Lady by The Doobie Brothers #AmericaOrTrump #DemilitarizeThePolice #BlackLivesMatter https://t.co/8PeB0jCbLr
1,"Tell me what you see🔥😅💯✅

#pamperyourfeet_ #pamperyourfeet #smileyfeet🤗 #maskup #sanitizefrequently #staysafe #halfcast_clothing #worldyouthkonnect  #blacklivesmatter @ Tantra Hills Residential Area, Accra https://t.co/7290oGiVJo"
1,@acoopsCFC @Umar3000uk The bandanas for #BlackLivesMatter you nonce
1,"#Katyayan #Tanzania #TanzaniaUnforgettable #Tanzanite #tanzaniaisready #BlackLivesMatter #ICantBreath  #luckyman #luck 
@MSpadine #Africa 
 Miner becomes a millionaire overnight after finding biggest tanzanite gems in history: ‘There will be a big party’.
https://t.co/8kes9O7J5U"
1,"Fully appreciate more support from the #UK and a big shout out to @groovementcouk @jamieGroovement for the share!
#TornLigament by our friends @beatsbyvice @TeamNDL 
All proceeds via @Bandcamp goto charity @reclaimtheblock 
#BlackLivesMatter
@Dittomusic 

https://t.co/a7aFWBLixN https://t.co/Q0AJkr6PQK"
1,Just getting my mental back in check. Not quite there yet. Donated $40 to my local #BlackLivesMatter @BLM_Van to make up for lack of participation. Please donate if you have the means or if you just want to help out.
1,"I posted this on Facebook a few years ago and it came up in my feed today. I think it’s a good time to share it here:

#BlackLivesMatter https://t.co/DQXX7o2ULl"
1,"When it comes to the travel industry, there’s a lot more that could be done to combat racism and encourage inclusivity. Here’s how some black influencers think the industry could change for the better: https://t.co/Z7vpI8IkwO

 #Equality #BlackLivesMatter #TravelIndustry"
1,"Now we move beyond reactions to #DismantleRacismIRE
Looking forward to hearing these speakers @nuigalway including @tcddublin @ivanabacik #BlackLivesMatter https://t.co/XU8P0mpt9n"
0,#BreonnaTayor ‘s murderers need to be arrested and charged with her murder. Pass it on. #BlackLivesMatter #SayHerName #BLM https://t.co/isYlBxDD0T
0,"@nextdnsio fuck you!Take back BlackList and WhiteList #BlackLivesDontMatter
#BlackLivesMatter (no)"
1,"Let’s set up a national guard, better armed and protected than the #UKPolice to step in and stamp out the #BlackLivesMatter raveds (riots) and remove offenders to secure facilities (prison) https://t.co/2Fk42QCaqF"
1,"#Katyayan #Tanzania #TanzaniaUnforgettable #Tanzanite #tanzaniaisready #BlackLivesMatter #ICantBreath #blacklifematters #luckyman #luck 
@MSpadine #Africa 
SBS News: Tanzania miner finds gemstones worth $4.8m.
https://t.co/6HfgOG6UAH

via @GoogleNews"
0,The organization #BlackLivesMatter doesn’t actually care about Black Lives. https://t.co/6TfvGsOw8M
1,NEVER thought l would re-tweet Piers. #BlackLivesMatter https://t.co/uuDmTah3KZ
1,"@NicolaSturgeon @BorisJohnson #BlackLivesMatter 
@SkyNews @Daily_Record 

Truth isn’t always nice. https://t.co/o3c0B9loM5"
1,"#Katyayan #Tanzania #TanzaniaUnforgettable #Tanzanite #tanzaniaisready #BlackLivesMatter #ICantBreath #blacklifematters #luckyman #luck 
@MSpadine #Africa 
Simanjiro small scale miner Laizer becomes latest billionaire - The Citizen https://t.co/QstX0mSxT7"
1,"Top 35 Black Wedding Vendors and Black-Owned Businesses to Support https://t.co/mhPxaKgO9b 

#blackweddingvendors #blackownedbusinesses #supportblackbusinesses #supportblackownedbusinesses #weddingvendors #blackweddingbusinesses #blacklivesmatter #blackweddingvendor"
1,@Keir_Starmer adds more artificial sweetener to the #confected (@AdamWagner1 ) #AS row in @UKLabour - meanwhile #BlackLivesMatter &amp; @MSF_Sea @seawatch_intl @alarm_phone @teammareliberum &amp; others battle to stem the reality of the daily death toll of #migrants in the Mediterranean.
1,"We should lift the voices of LGBTQiA people every day...and we should definitely share their stories during #PrideMonth2020! This is all of our fight for justice, equity, and mutual humanity! 

❤️🧡💛💚💙💜

#BlackLivesMatter
#ALLBlackLivesMatter"
0,People on TikTok tryna save 1 white boy but don’t say shit bout the entirety of black folk #savebarrontrump #BlackLivesMatter
1,"#Katyayan #Tanzania #TanzaniaUnforgettable #Tanzanite #tanzaniaisready #BlackLivesMatter #ICantBreath #blacklifematters #luckyman #luck 
@MSpadine #Africa 
Tanzania small-scale miner becomes overnight millionaire after digging up gemstones worth $4.8m.
https://t.co/tsaPe0Yyc5"
1,"#Lovely minus #Fair is a great symbolic move for fair treatment of people and not just (by) their skin... #BlackLivesMatter #LovelyPeople
.@Unilever Unlearning #fairness #whitening #lightening  No more (Un) #FairandLovely"
0,The group of protesters that got pushed to the north apparently started a fire. Police have used a lot of flashbangs to push that group further away. #Portlandprotest #blacklivesmatter  #PDXprotests #pdx  #oregon #blm #acab #northprecinct #portland https://t.co/HADaCDOaoU
0,The Venn diagram of people outraged at the #BlackLivesMatter protests and people flocking to the beach is just a circle.
0,"Idea for a movement: The Purge but instead of everyone losing their shit for 24hrs, we target people who say #AllLivesMatter &amp; Officers who shoot kids that are just trying to get home...
#BlackLivesMatter #ElijahMcClain"
0,"When only selective #BlackLivesMatter
#BLM are nowhere to be seen!
#blmisajoke https://t.co/tDpvqW1if7"
0,"“You cannot oppose Black Lives Matter with ‘white lives matter’ because they are not comparable. Whiteness is already valued but blackness is not.” @PriyamvadaGopal 
'Abolish whiteness' @Cambridge_Uni #BlackLivesMatter 
https://t.co/cIk2agynRq"
1,Things to do: https://t.co/8hxrUjwK6X #BlackLivesMatter
1,"#Katyayan #Tanzania #TanzaniaUnforgettable #Tanzanite #tanzaniaisready #BlackLivesMatter #ICantBreath #blacklifematters #luckyman #luck 
@MSpadine #Africa 
Polygamist miner earns Sh354 million after selling Tanzanite - The Standard https://t.co/B6Yk8bevnM"
0,"@QuinnMcCann7 @CTVNews Then stop acting like it, when they say #BlackLivesMatter it doesn't take away from you, but when you say all lives matter, you ARE taking away from them."
0,The Co-Founder declared BLM a MARXIST Organization in 2015 ! Democrats endorse BLM &amp; its tactics @POTUS @DonaldJTrumpJr  #BlackLivesMatter https://t.co/wNwq59KL5w
0,"@NIVEAUSA @niveauk and #NiveaSA three years later do you still stand by your  skin lightening product and African ad campaign as you did back then? If not, what's changed?
#BlackLivesMatter 
https://t.co/m6RCdG47JO"
1,"#Katyayan #Tanzania #TanzaniaUnforgettable #Tanzanite #tanzaniaisready #BlackLivesMatter #ICantBreath #blacklifematters #luckyman #luck 
@MSpadine #Africa 
9News: Small-scale miner, father of 30, becomes overnight millionaire with rare gemstone find.
https://t.co/yTJ6P7v9aW"
0,"legit children are doing a better job then your political organization riot marxist selves #BlackLivesMatter #BLM 

#facts #AllLivesMatter #Children #protest #beautiful https://t.co/rQz9FYnO9K"
0,"""Taking the knee thing..."" deeply unimpressed and outraged and embarrassed. #BlackLivesMatter https://t.co/qNJsxnB4O5"
0,Exhausted. I mean really... when will it end?! #BlackLivesMatter #BLM
1,"#Katyayan #Tanzania #TanzaniaUnforgettable #Tanzanite #tanzaniaisready #BlackLivesMatter #ICantBreath #blacklifematters #luckyman #luck 
@MSpadine #Africa 
Luck smiled on this father of 30 children as he became overnight millionaire (see what he sold) https://t.co/o3pZAf5ttT"
0,"""You are beautiful and I love you.  Try to forgive me"" - #ElijahMcClain said to the cops who arrested and choked him for... walking home.

If this doesn't enrage you, you can't consider yourself human. It must stop, now.

#ElijahMcClainWasMurdered
#BlackLivesMatter https://t.co/Yx4qyJ2yqJ"
0,@alanmaddison20 @NQuinn67 @LauraSmithCrewe @MrDCee @RLong_Bailey Why the hell didnt Stern declare these pro Israel examples as being illegal ? We all know that Israel is a racist endeavour #BlackLivesMatter
1,"Interview with @iam_Abdulhafiz on ntaentertain 
-
-
-
-
-
-
#blacklivesmatter #justiceforfloyd #stoppolicebrutality #SayNoToRape #DavidAcekeyz #AceBringTheBeatBack #instagood #instagram #interview #nature… https://t.co/HDNZ9FNtfK"
0,"""Black lives matter"" is a tougher tongue twister.  Some people still can't say it #BlackLivesMatter https://t.co/1wcEz4tt1R"
1,@benedictrogers And see #blacklivesmatter supports CCP https://t.co/RAaQX3HcTx
1,@gillians_voice Gillian Burke just gave a fantastic interview over on Facebook Live. Give her a listen you might learn something. What a woman! 🌳🦉🌼🦋🍄 https://t.co/F3EAjtef4e #BlackLivesMatter #Springwatch
1,"#Katyayan #Tanzania #TanzaniaUnforgettable #Tanzanite #tanzaniaisready #BlackLivesMatter #ICantBreath #blacklifematters #luckyman #luck 
@MSpadine #Africa 
The Thaiger: Miner hits jackpot finding largest-ever tanzanite gems.
https://t.co/TEmRnaiVp9

via @GoogleNews"
0,Black Lives Matter is not truly representative of black people as it is just another strand of Cultural Marxism! The kneeling is affront to God as Rev. Dr. Martin Luther King jr. (Christian) ONLY knelt in prayer to the Lord! #BlackLivesMatter #Brixton #NottingHill https://t.co/iROPi1HHZh
0,How are you still allowed to have a platform on YouTube after this? @shanedawson #Pedophile #Pizzagate #Epstein #BlackLivesMatter https://t.co/CXuh0h4vH5
0,"#BlackLivesMatter hold another, what the #BBC called a “rave” in #Birmingham last night and in #Bournemouth a similar rave (or knife fight) saw four black youths peacefully by their mates. Is everyone still enjoying the #antifa #anarchist #mobrule? #AllLivesMatter https://t.co/H9KoVqvK29"
0,"These racists are wild. Comparing #blacklivesmatter to the KKK... 

Thanks for outing yourselves."
0,"@MittRomney Good first step, but it’s meaningless without policy put behind it. What legislation will you bring to the table to address the problems we are facing today with #PoliceBrutality ? #BlackLivesMatter"
1,"The House has passed the Justice In Policing Act 236-181, with 3 GOPers voting in favor, along with all Democrats. 
The bill will sadly die in McConnell's Graveyard. #JusticeInPolicing #BlackLivesMatter 

https://t.co/7xg09msaqg
https://t.co/ds5Gagg68K"
1,"#Katyayan #Tanzania #TanzaniaUnforgettable #Tanzanite #tanzaniaisready #BlackLivesMatter #ICantBreath #blacklifematters #luckyman #luck 
@MSpadine #Africa 
Tanzanian miner becomes overnight millionaire after digging up huge gemstones worth £2.4million.
https://t.co/xGD0inQYoQ"
0,A former Miami police officer #JordyYanesMartel was charged with battery &amp; misconduct after he was videotaped putting his knee on a woman's neck and using a stun gun on her ... #Policebrutality #BlackLivesMatter #Florida #DefundThePolice #SafiyaSatchell https://t.co/SUWW4lST0b
0,Portland Police has just stormed the barricade again. Pushing protesters further North on MLK Boulevard. #PortlandProtests #pdxprotest #BlackLivesMatter https://t.co/4gfVtnClPy
0,"Police using more stun grenades, tackling people complying with their orders, and pushing folks further back. #Portlandprotest #blacklivesmatter  #PDXprotests #pdx  #oregon #blm #acab #northprecinct #portland https://t.co/81osZNM3Lv"
1,Congrats to @unilever for capturing the current moment of meaningless change in response to #BlackLivesMatter I thought no one would top @LloydsofLondon but changing the NAME of a skin lightening cream...that is peak #PsychosisofWhiteness https://t.co/hnzsknzRum
0,"@takemegarth Dylan Roof killed 9 people and was still armed when arrested the cops took him to Burger King

#ElijahMcClain bought groceries that was good enough to murder him on sight!

That’s the difference and why we say #BlackLivesMatter"
1,"#Katyayan #Tanzania #TanzaniaUnforgettable #Tanzanite #tanzaniaisready #BlackLivesMatter #ICantBreath #blacklifematters #luckyman #luck 
@MSpadine #Africa 
New York Post : Miner is a millionaire after discovering largest tanzanite gems in the world.
https://t.co/9IEvBpYJMB"
